test,run,start,minute,stress_min,rds_ohm,package_temp_C,flange_temp_C,drain_current_A,drain_source_V,samples
34,2,2010-08-11T16:35:06.594000,12,492.0,1.79872,108.27674,229.2809,2.65867,5.04021,77
34,2,2010-08-11T16:35:06.594000,13,493.0,1.81055,108.25562,229.29177,2.63798,5.04436,76
34,2,2010-08-11T16:35:06.594000,14,494.0,1.77719,108.36943,229.30507,2.65907,5.04098,80
34,2,2010-08-11T16:35:06.594000,15,495.0,1.8064,108.64141,229.36706,2.64653,5.04443,76
34,2,2010-08-11T16:35:06.594000,16,496.0,1.79854,108.53213,229.07185,2.66445,5.04044,77
34,2,2010-08-11T16:35:06.594000,17,497.0,1.79855,108.62214,229.39992,2.65397,5.04371,79
34,2,2010-08-11T16:35:06.594000,18,498.0,1.79379,108.54476,229.07344,2.64308,5.04503,76
34,2,2010-08-11T16:35:06.594000,19,499.0,1.80394,108.58734,229.24384,2.64528,5.08507,76
34,2,2010-08-11T16:35:06.594000,20,500.0,1.79877,108.77173,229.10201,2.66775,5.04124,77
34,2,2010-08-11T16:35:06.594000,21,501.0,1.79121,108.91177,229.16397,2.64731,5.03898,78
34,2,2010-08-11T16:35:06.594000,22,502.0,1.78698,108.86652,229.27788,2.65384,5.04136,77
34,2,2010-08-11T16:35:06.594000,23,503.0,1.80642,108.90028,229.36804,2.62551,5.04301,76
34,2,2010-08-11T16:35:06.594000,24,504.0,1.79987,109.01474,229.02474,2.645,5.04417,78
34,2,2010-08-11T16:35:06.594000,25,505.0,1.79657,108.97944,229.33047,2.64927,5.04517,78
34,2,2010-08-11T16:35:06.594000,26,506.0,1.79473,109.00438,229.2924,2.66143,5.03788,76
34,2,2010-08-11T16:35:06.594000,27,507.0,1.79356,108.97281,229.29061,2.66034,5.04045,78
34,2,2010-08-11T16:35:06.594000,28,508.0,1.79174,108.89615,229.27348,2.6509,5.04386,77
34,2,2010-08-11T16:35:06.594000,29,509.0,1.76724,109.02461,229.36761,2.67896,5.03802,77
34,2,2010-08-11T16:35:06.594000,30,510.0,1.78443,108.95824,229.30764,2.65089,5.04132,76
34,2,2010-08-11T16:35:06.594000,31,511.0,1.78513,108.91614,229.1349,2.67035,5.03712,79
34,2,2010-08-11T16:35:06.594000,32,512.0,1.77523,109.06873,229.30158,2.65141,5.0431,77
34,2,2010-08-11T16:35:06.594000,33,513.0,1.79251,109.01692,229.30621,2.65929,5.04521,76
34,2,2010-08-11T16:35:06.594000,34,514.0,1.80569,108.88571,229.0243,2.66558,5.04241,79
34,2,2010-08-11T16:35:06.594000,35,515.0,1.78663,108.86442,229.26947,2.65373,5.04372,77
34,2,2010-08-11T16:35:06.594000,36,516.0,1.8003,109.03999,229.31039,2.62247,5.05016,76
34,2,2010-08-11T16:35:06.594000,37,517.0,1.78595,109.00543,229.14219,2.64471,5.0438,76
34,2,2010-08-11T16:35:06.594000,38,518.0,1.76973,109.02299,229.0202,2.64731,5.03943,78
34,2,2010-08-11T16:35:06.594000,39,519.0,1.783,109.17534,229.27333,2.68319,5.03427,78
34,2,2010-08-11T16:35:06.594000,40,520.0,1.78002,109.16562,229.29587,2.6595,5.03797,76
34,2,2010-08-11T16:35:06.594000,41,521.0,1.80048,109.04817,229.01683,2.65313,5.04606,77
34,2,2010-08-11T16:35:06.594000,42,522.0,1.79372,109.13697,229.07971,2.68781,5.0328,78
34,2,2010-08-11T16:35:06.594000,43,523.0,1.78264,109.19096,229.33078,2.68046,5.03603,77
34,2,2010-08-11T16:35:06.594000,44,524.0,1.79092,109.11487,229.40502,2.62157,5.04838,76
34,2,2010-08-11T16:35:06.594000,45,525.0,1.78175,109.16789,229.30423,2.65741,5.03631,79
34,2,2010-08-11T16:35:06.594000,46,526.0,1.78954,109.1317,229.28946,2.66465,5.04169,77
34,2,2010-08-11T16:35:06.594000,47,527.0,1.79414,109.10264,229.34157,2.6404,5.05041,76
34,2,2010-08-11T16:35:06.594000,48,528.0,1.78435,109.06152,229.34953,2.64651,5.04203,79
34,2,2010-08-11T16:35:06.594000,49,529.0,1.79157,109.12175,229.33687,2.65866,5.04619,77
34,2,2010-08-11T16:35:06.594000,50,530.0,1.8,108.93768,229.34359,2.64059,5.05124,76
34,2,2010-08-11T16:35:06.594000,51,531.0,1.79776,109.08006,229.30849,2.66752,5.03902,78
34,2,2010-08-11T16:35:06.594000,52,532.0,1.79867,109.14166,229.15263,2.65958,5.04512,78
34,2,2010-08-11T16:35:06.594000,53,533.0,1.78236,109.03335,229.39602,2.63738,5.04857,76
34,2,2010-08-11T16:35:06.594000,54,534.0,1.78195,109.02793,229.13115,2.66061,5.04367,76
34,2,2010-08-11T16:35:06.594000,55,535.0,1.80409,108.98948,229.07588,2.6281,5.04356,77
34,2,2010-08-11T16:35:06.594000,56,536.0,1.8067,109.19209,229.17542,2.66198,5.03939,77
34,2,2010-08-11T16:35:06.594000,57,537.0,1.77738,109.12863,229.40706,2.64829,5.04727,78
34,2,2010-08-11T16:35:06.594000,58,538.0,1.76643,109.14571,229.30435,2.64901,5.12015,76
34,2,2010-08-11T16:35:06.594000,59,539.0,1.78398,109.19039,229.25926,2.6472,5.05232,77
34,2,2010-08-11T16:35:06.594000,60,540.0,1.79718,109.18084,229.38556,2.65861,5.03851,79
34,2,2010-08-11T16:35:06.594000,61,541.0,1.79304,109.15316,229.27241,2.65692,5.04672,76
34,2,2010-08-11T16:35:06.594000,62,542.0,1.80179,109.02243,229.16732,2.65976,5.03691,76
34,2,2010-08-11T16:35:06.594000,63,543.0,1.79577,108.97297,229.21734,2.63479,5.04308,79
34,2,2010-08-11T16:35:06.594000,64,544.0,1.77153,109.08775,229.31676,2.68701,5.03875,77
34,2,2010-08-11T16:35:06.594000,65,545.0,1.7884,109.0952,229.30941,2.63449,5.05348,76
34,2,2010-08-11T16:35:06.594000,66,546.0,1.78566,109.10297,229.2107,2.66645,5.03724,77
34,2,2010-08-11T16:35:06.594000,67,547.0,1.77642,109.09933,229.34072,2.66677,5.0379,78
34,2,2010-08-11T16:35:06.594000,68,548.0,1.78073,108.99628,229.39516,2.65554,5.04331,78
34,2,2010-08-11T16:35:06.594000,69,549.0,1.79915,108.97556,229.30218,2.63336,5.04782,76
34,2,2010-08-11T16:35:06.594000,70,550.0,1.80462,108.75012,229.06503,2.64425,5.04548,76
34,2,2010-08-11T16:35:06.594000,71,551.0,1.77961,109.04396,229.01613,2.64475,5.04225,78
34,2,2010-08-11T16:35:06.594000,72,552.0,1.79627,109.11479,229.06428,2.64018,5.04486,78
34,2,2010-08-11T16:35:06.594000,73,553.0,1.78304,109.19938,229.23991,2.64582,5.05069,76
34,2,2010-08-11T16:35:06.594000,74,554.0,1.79415,109.16845,229.33947,2.63571,5.04307,76
34,2,2010-08-11T16:35:06.594000,75,555.0,1.79991,109.10248,229.06612,2.66548,5.04171,78
34,2,2010-08-11T16:35:06.594000,76,556.0,1.79653,109.06792,229.32588,2.65569,5.04012,78
34,2,2010-08-11T16:35:06.594000,77,557.0,1.80618,109.09835,229.32109,2.63486,5.04405,76
34,2,2010-08-11T16:35:06.594000,78,558.0,1.79752,109.19881,229.36432,2.6398,5.0693,76
34,2,2010-08-11T16:35:06.594000,79,559.0,1.80167,109.15656,229.35718,2.66358,5.0376,79
34,2,2010-08-11T16:35:06.594000,80,560.0,1.78158,109.06015,229.34849,2.65881,5.04358,77
34,2,2010-08-11T16:35:06.594000,81,561.0,1.76386,109.06849,229.12041,2.64027,5.04923,76
34,2,2010-08-11T16:35:06.594000,82,562.0,1.78408,109.10394,229.20456,2.67818,5.03846,77
34,2,2010-08-11T16:35:06.594000,83,563.0,1.77986,109.10863,229.22058,2.67255,5.03527,79
34,2,2010-08-11T16:35:06.594000,84,564.0,1.79491,109.18084,229.20134,2.64195,5.04496,76
34,2,2010-08-11T16:35:06.594000,85,565.0,1.80846,109.14247,229.35373,2.64642,5.04293,78
34,2,2010-08-11T16:35:06.594000,86,566.0,1.7897,108.85835,229.21252,2.66481,5.04057,77
34,2,2010-08-11T16:35:06.594000,87,567.0,1.7857,109.15024,229.08693,2.64833,5.04389,77
34,2,2010-08-11T16:35:06.594000,88,568.0,1.79126,109.14037,229.10878,2.64341,5.04448,76
34,2,2010-08-11T16:35:06.594000,89,569.0,1.78059,109.08079,229.06248,2.63887,5.04488,76
34,2,2010-08-11T16:35:06.594000,90,570.0,1.78098,109.12329,229.20808,2.63232,5.04169,76
34,2,2010-08-11T16:35:06.594000,91,571.0,1.79212,109.09123,229.0982,2.64526,5.04488,78
34,2,2010-08-11T16:35:06.594000,92,572.0,1.80909,109.25426,229.2986,2.65964,5.0413,77
34,2,2010-08-11T16:35:06.594000,93,573.0,1.79597,109.05901,229.20101,2.66526,5.03585,77
34,2,2010-08-11T16:35:06.594000,94,574.0,1.79365,109.0646,229.31229,2.63034,5.04974,76
34,2,2010-08-11T16:35:06.594000,95,575.0,1.80004,109.15558,229.01297,2.65829,5.03956,77
34,2,2010-08-11T16:35:06.594000,96,576.0,1.77677,109.21476,229.14674,2.64844,5.03835,78
34,2,2010-08-11T16:35:06.594000,97,577.0,1.77169,109.17582,229.38274,2.62439,5.04734,77
34,2,2010-08-11T16:35:06.594000,98,578.0,1.79384,109.14109,229.0969,2.65489,5.04575,76
34,2,2010-08-11T16:35:06.594000,99,579.0,1.7991,109.20666,229.28085,2.66715,5.03737,78
34,2,2010-08-11T16:35:06.594000,100,580.0,1.78507,109.13211,229.28497,2.68137,5.03317,78
34,2,2010-08-11T16:35:06.594000,101,581.0,1.80884,109.13332,229.22882,2.6491,5.04815,76
34,2,2010-08-11T16:35:06.594000,102,582.0,1.78496,109.18796,229.2778,2.63081,5.05562,76
34,2,2010-08-11T16:35:06.594000,103,583.0,1.8065,109.0884,229.2763,2.66073,5.03927,80
34,2,2010-08-11T16:35:06.594000,104,584.0,1.77003,109.10953,229.29783,2.67227,5.03488,76
34,2,2010-08-11T16:35:06.594000,105,585.0,1.7728,109.11106,229.33656,2.6303,5.04349,76
34,2,2010-08-11T16:35:06.594000,106,586.0,1.78526,109.08621,229.17448,2.6522,5.042,78
34,2,2010-08-11T16:35:06.594000,107,587.0,1.79729,109.09374,229.10322,2.66135,5.03927,78
34,2,2010-08-11T16:35:06.594000,108,588.0,1.80924,109.18651,229.22962,2.64132,5.04425,76
34,2,2010-08-11T16:35:06.594000,109,589.0,1.77736,109.12458,229.31654,2.67052,5.04185,76
34,2,2010-08-11T16:35:06.594000,110,590.0,1.77902,109.15785,229.09891,2.64241,5.0447,76
34,2,2010-08-11T16:35:06.594000,111,591.0,1.78654,109.23605,229.19132,2.67102,5.03632,77
34,2,2010-08-11T16:35:06.594000,112,592.0,1.78407,109.11382,229.19899,2.66657,5.03947,78
34,2,2010-08-11T16:35:06.594000,113,593.0,1.78811,109.0319,229.36894,2.66539,5.03926,77
34,2,2010-08-11T16:35:06.594000,114,594.0,1.79515,108.97782,229.04486,2.64852,5.04277,76
34,2,2010-08-11T16:35:06.594000,115,595.0,1.7723,109.0973,229.33601,2.62448,5.04463,77
34,2,2010-08-11T16:35:06.594000,116,596.0,1.77751,109.01255,229.27748,2.658,5.04454,78
34,2,2010-08-11T16:35:06.594000,117,597.0,1.77215,109.08176,229.29275,2.65433,5.03959,77
34,2,2010-08-11T16:35:06.594000,118,598.0,1.77538,109.0408,229.31644,2.65837,5.04594,76
34,2,2010-08-11T16:35:06.594000,119,599.0,1.82316,109.09018,229.27945,2.65341,5.042,78
34,2,2010-08-11T16:35:06.594000,120,600.0,1.78774,108.94027,229.18249,2.65113,5.04184,78
34,2,2010-08-11T16:35:06.594000,121,601.0,1.79261,108.77894,229.35099,2.64939,5.04207,76
34,2,2010-08-11T16:35:06.594000,122,602.0,1.8089,109.06557,229.05421,2.63049,5.04921,76
34,2,2010-08-11T16:35:06.594000,123,603.0,1.79824,109.02931,229.06524,2.66073,5.04073,79
34,2,2010-08-11T16:35:06.594000,124,604.0,1.79117,108.98916,229.32301,2.65488,5.04203,77
34,2,2010-08-11T16:35:06.594000,125,605.0,1.77292,109.03101,229.30832,2.64844,5.04053,76
34,2,2010-08-11T16:35:06.594000,126,606.0,1.78247,109.16999,229.28411,2.65305,5.04085,76
34,2,2010-08-11T16:35:06.594000,127,607.0,1.78822,109.07731,229.02084,2.64731,5.04099,77
34,2,2010-08-11T16:35:06.594000,128,608.0,1.77048,109.07674,229.22254,2.65814,5.04121,77
34,2,2010-08-11T16:35:06.594000,129,609.0,1.7819,109.05812,229.16319,2.6625,5.03861,78
34,2,2010-08-11T16:35:06.594000,130,610.0,1.7991,109.06849,229.25333,2.64055,5.04997,76
34,2,2010-08-11T16:35:06.594000,131,611.0,1.79997,108.92804,229.07597,2.65419,5.04499,76
34,2,2010-08-11T16:35:06.594000,132,612.0,1.79104,108.98025,229.30707,2.65053,5.04948,77
34,2,2010-08-11T16:35:06.594000,133,613.0,1.78159,109.08184,229.15592,2.65607,5.04071,78
34,2,2010-08-11T16:35:06.594000,134,614.0,1.80649,109.04728,229.32608,2.63906,5.0421,77
34,2,2010-08-11T16:35:06.594000,135,615.0,1.7729,108.96204,229.11114,2.64808,5.04455,76
34,2,2010-08-11T16:35:06.594000,136,616.0,1.77763,109.0591,229.3672,2.63382,5.04344,77
34,2,2010-08-11T16:35:06.594000,137,617.0,1.77424,109.03821,229.23621,2.67558,5.03178,78
34,2,2010-08-11T16:35:06.594000,138,618.0,1.80419,108.82953,229.10041,2.64532,5.04484,77
34,2,2010-08-11T16:35:06.594000,139,619.0,1.76639,108.96172,229.27183,2.63809,5.04433,76
34,2,2010-08-11T16:35:06.594000,140,620.0,1.80657,109.01385,229.3145,2.66064,5.04021,78
34,2,2010-08-11T16:35:06.594000,141,621.0,1.78151,108.98511,229.17158,2.67321,5.03627,77
34,2,2010-08-11T16:35:06.594000,142,622.0,1.77387,109.16991,229.19357,2.67691,5.03743,77
34,2,2010-08-11T16:35:06.594000,143,623.0,1.78316,109.11025,229.16387,2.64649,5.04743,76
34,2,2010-08-11T16:35:06.594000,144,624.0,1.76796,109.10588,229.23576,2.62637,5.04963,76
34,2,2010-08-11T16:35:06.594000,145,625.0,1.78627,109.09844,229.11443,2.64031,5.04109,76
34,2,2010-08-11T16:35:06.594000,146,626.0,1.79244,108.93768,229.06367,2.66103,5.0388,79
34,2,2010-08-11T16:35:06.594000,147,627.0,1.78462,109.04388,229.12461,2.63964,5.04198,77
34,2,2010-08-11T16:35:06.594000,148,628.0,1.80938,109.05205,229.33803,2.63293,5.049,76
34,2,2010-08-11T16:35:06.594000,149,629.0,1.80255,108.99669,229.08385,2.62966,5.04796,76
34,2,2010-08-11T16:35:06.594000,150,630.0,1.78363,108.98568,229.32111,2.64633,5.0388,78
34,2,2010-08-11T16:35:06.594000,151,631.0,1.79696,108.85681,229.25709,2.64682,5.04729,78
34,2,2010-08-11T16:35:06.594000,152,632.0,1.79218,109.07334,229.319,2.63518,5.04764,76
34,2,2010-08-11T16:35:06.594000,153,633.0,1.79323,108.91679,229.22498,2.64482,5.04766,76
34,2,2010-08-11T16:35:06.594000,154,634.0,1.79353,108.98754,229.24532,2.6465,5.04094,78
34,2,2010-08-11T16:35:06.594000,155,635.0,1.79695,108.86183,229.32679,2.68513,5.03439,78
34,2,2010-08-11T16:35:06.594000,156,636.0,1.78062,108.97086,229.29916,2.65741,5.06962,76
34,2,2010-08-11T16:35:06.594000,157,637.0,1.81046,108.9966,229.2975,2.62239,5.04874,76
34,2,2010-08-11T16:35:06.594000,158,638.0,1.79709,108.93104,229.19024,2.64776,5.04383,76
34,2,2010-08-11T16:35:06.594000,159,639.0,1.7992,108.98616,229.10347,2.67755,5.03341,78
34,2,2010-08-11T16:35:06.594000,160,640.0,1.78572,109.01255,229.06287,2.64706,5.04036,77
34,2,2010-08-11T16:35:06.594000,161,641.0,1.78441,108.9945,229.18451,2.65497,5.03845,77
34,2,2010-08-11T16:35:06.594000,162,642.0,1.78633,109.06144,229.28254,2.63693,5.04249,76
34,2,2010-08-11T16:35:06.594000,163,643.0,1.77768,108.94326,229.18008,2.62378,5.04305,76
34,2,2010-08-11T16:35:06.594000,164,644.0,1.79888,108.97912,229.19042,2.65231,5.04281,77
34,2,2010-08-11T16:35:06.594000,165,645.0,1.77836,108.92092,229.15099,2.66595,5.03794,78
34,2,2010-08-11T16:35:06.594000,166,646.0,1.80575,108.94472,229.28963,2.64676,5.04347,77
34,2,2010-08-11T16:35:06.594000,167,647.0,1.79123,108.89186,229.30321,2.64804,5.04634,76
34,2,2010-08-11T16:35:06.594000,168,648.0,1.77075,109.02979,229.19344,2.6588,5.03916,77
34,2,2010-08-11T16:35:06.594000,169,649.0,1.77422,108.93209,229.36128,2.64104,5.04165,77
34,2,2010-08-11T16:35:06.594000,170,650.0,1.75908,108.89,229.35865,2.71601,5.022,78
34,2,2010-08-11T16:35:06.594000,171,651.0,1.77178,109.01271,229.35702,2.64731,5.04265,76
34,2,2010-08-11T16:35:06.594000,172,652.0,1.80386,108.94787,229.20308,2.63537,5.04633,76
34,2,2010-08-11T16:35:06.594000,173,653.0,1.78253,108.86758,229.15779,2.65956,5.04219,79
34,2,2010-08-11T16:35:06.594000,174,654.0,1.79152,108.80573,229.11857,2.67182,5.03832,77
34,2,2010-08-11T16:35:06.594000,175,655.0,1.78491,108.9435,229.20196,2.65823,5.04636,76
34,2,2010-08-11T16:35:06.594000,176,656.0,1.81903,108.93039,229.10888,2.6499,5.04518,77
34,2,2010-08-11T16:35:06.594000,177,657.0,1.78508,108.99215,229.24423,2.63823,5.04132,77
34,2,2010-08-11T16:35:06.594000,178,658.0,1.79982,108.98122,229.04947,2.66275,5.04294,77
34,2,2010-08-11T16:35:06.594000,179,659.0,1.79277,108.92796,229.41948,2.65773,5.03986,77
34,2,2010-08-11T16:35:06.594000,180,660.0,1.77227,109.13138,229.16922,2.67391,5.03998,76
34,2,2010-08-11T16:35:06.594000,181,661.0,1.79356,109.01797,229.14337,2.63043,5.04851,76
34,2,2010-08-11T16:35:06.594000,182,662.0,1.77973,109.09495,229.03802,2.66256,5.04082,77
34,2,2010-08-11T16:35:06.594000,183,663.0,1.80202,109.25531,229.29145,2.63893,5.04626,77
34,2,2010-08-11T16:35:06.594000,184,664.0,1.79182,109.07197,229.13306,2.67167,5.0377,78
34,2,2010-08-11T16:35:06.594000,185,665.0,1.79912,109.12159,229.14868,2.64325,5.04925,76
34,2,2010-08-11T16:35:06.594000,186,666.0,1.78671,109.25652,229.24021,2.66912,5.04415,76
34,2,2010-08-11T16:35:06.594000,187,667.0,1.80377,109.08589,229.34819,2.63837,5.04945,76
34,2,2010-08-11T16:35:06.594000,188,668.0,1.79545,108.96269,229.07459,2.6829,5.03571,77
34,2,2010-08-11T16:35:06.594000,189,669.0,1.79087,109.01417,229.29677,2.66652,5.04021,78
34,2,2010-08-11T16:35:06.594000,190,670.0,1.79751,108.95597,229.37449,2.64216,5.04625,77
34,2,2010-08-11T16:35:06.594000,191,671.0,1.79651,109.02194,229.35168,2.62022,5.04773,76
34,2,2010-08-11T16:35:06.594000,192,672.0,1.78249,108.98462,229.07505,2.63222,5.04344,76
34,2,2010-08-11T16:35:06.594000,193,673.0,1.78339,108.99847,229.10889,2.65899,5.04095,76
34,2,2010-08-11T16:35:06.594000,194,674.0,1.78157,108.83682,229.07911,2.69347,5.03048,78
34,2,2010-08-11T16:35:06.594000,195,675.0,1.79618,109.20043,229.25266,2.6526,5.04399,76
34,2,2010-08-11T16:35:06.594000,196,676.0,1.80114,109.10459,229.23151,2.63532,5.04459,78
34,2,2010-08-11T16:35:06.594000,197,677.0,1.79094,109.06719,229.39584,2.64518,5.04421,76
34,2,2010-08-11T16:35:06.594000,198,678.0,1.80037,109.05683,229.31481,2.63118,5.0416,76
34,2,2010-08-11T16:35:06.594000,199,679.0,1.80679,109.01522,229.17494,2.62888,5.06295,76
34,2,2010-08-11T16:35:06.594000,200,680.0,1.78,108.99474,229.15028,2.63211,5.04705,77
34,2,2010-08-11T16:35:06.594000,201,681.0,1.78521,109.04064,229.1021,2.68069,5.03761,78
34,2,2010-08-11T16:35:06.594000,202,682.0,1.78988,109.1156,229.29014,2.64434,5.04329,77
34,2,2010-08-11T16:35:06.594000,203,683.0,1.77271,108.9924,229.29204,2.63481,5.04423,76
34,2,2010-08-11T16:35:06.594000,204,684.0,1.80467,108.99919,229.05744,2.64502,5.04098,76
34,2,2010-08-11T16:35:06.594000,205,685.0,1.80478,109.0595,229.32344,2.63676,5.04473,76
34,2,2010-08-11T16:35:06.594000,206,686.0,1.81095,108.98309,229.05761,2.66163,5.04158,78
34,2,2010-08-11T16:35:06.594000,207,687.0,1.78949,108.92076,229.26081,2.66467,5.0391,78
34,2,2010-08-11T16:35:06.594000,208,688.0,1.77819,108.79723,229.36078,2.65093,5.06681,76
34,2,2010-08-11T16:35:06.594000,209,689.0,1.79256,108.98511,229.23495,2.65164,5.04198,76
34,2,2010-08-11T16:35:06.594000,210,690.0,1.78569,108.81205,229.34783,2.62538,5.04916,76
34,2,2010-08-11T16:35:06.594000,211,691.0,1.77212,108.89089,229.20405,2.63861,5.04766,78
34,2,2010-08-11T16:35:06.594000,212,692.0,1.79174,109.04234,229.30672,2.66383,5.04046,78
34,2,2010-08-11T16:35:06.594000,213,693.0,1.80323,108.87664,229.17195,2.64899,5.04305,76
34,2,2010-08-11T16:35:06.594000,214,694.0,1.79857,109.09334,229.14422,2.63001,5.03972,76
34,2,2010-08-11T16:35:06.594000,215,695.0,1.77799,109.21241,229.30006,2.67259,5.03878,76
34,2,2010-08-11T16:35:06.594000,216,696.0,1.80737,109.0697,229.08279,2.64046,5.04113,76
34,2,2010-08-11T16:35:06.594000,217,697.0,1.78197,109.09099,229.34302,2.63673,5.04474,76
34,2,2010-08-11T16:35:06.594000,218,698.0,1.7889,109.05901,229.07146,2.67302,5.03807,77
34,2,2010-08-11T16:35:06.594000,219,699.0,1.78725,109.11762,229.17126,2.6543,5.04145,78
34,2,2010-08-11T16:35:06.594000,220,700.0,1.79901,109.02825,229.35768,2.65117,5.04879,77
34,2,2010-08-11T16:35:06.594000,221,701.0,1.79303,109.13195,229.34698,2.62387,5.05064,76
34,2,2010-08-11T16:35:06.594000,222,702.0,1.78453,109.00179,229.2404,2.64362,5.03811,76
34,2,2010-08-11T16:35:06.594000,223,703.0,1.82601,109.21548,229.3508,2.65255,5.04479,77
34,2,2010-08-11T16:35:06.594000,224,704.0,1.78607,109.10613,229.21253,2.66768,5.04119,78
34,2,2010-08-11T16:35:06.594000,225,705.0,1.79952,108.82014,229.33758,2.65391,5.04114,77
34,2,2010-08-11T16:35:06.594000,226,706.0,1.78005,109.03594,229.3643,2.66975,5.03819,76
34,2,2010-08-11T16:35:06.594000,227,707.0,1.78354,108.65695,229.27428,2.62335,5.04685,76
34,2,2010-08-11T16:35:06.594000,228,708.0,1.80374,109.01603,229.06622,2.65007,5.05482,76
34,2,2010-08-11T16:35:06.594000,229,709.0,1.79971,109.07901,229.06607,2.64912,5.04172,77
34,2,2010-08-11T16:35:06.594000,230,710.0,1.79961,109.0561,229.16813,2.65475,5.03855,78
34,2,2010-08-11T16:35:06.594000,231,711.0,1.78859,109.00964,229.3272,2.63527,5.04652,77
34,2,2010-08-11T16:35:06.594000,232,712.0,1.79329,109.05974,229.1357,2.6795,5.03876,76
34,2,2010-08-11T16:35:06.594000,233,713.0,1.80907,109.07666,229.31798,2.62328,5.05885,76
34,2,2010-08-11T16:35:06.594000,234,714.0,1.78843,109.16894,229.0351,2.63917,5.04876,76
34,2,2010-08-11T16:35:06.594000,235,715.0,1.80892,109.09536,229.29867,2.64858,5.04313,76
34,2,2010-08-11T16:35:06.594000,236,716.0,1.7898,108.989,229.05154,2.64555,5.04344,78
34,2,2010-08-11T16:35:06.594000,237,717.0,1.80564,109.16797,229.2945,2.62571,5.04945,77
34,2,2010-08-11T16:35:06.594000,238,718.0,1.76976,109.11624,229.28288,2.65138,5.04053,77
34,2,2010-08-11T16:35:06.594000,239,719.0,1.78757,108.93938,229.25495,2.64131,5.0442,76
34,2,2010-08-11T16:35:06.594000,240,720.0,1.80043,109.17347,229.35784,2.63579,5.04228,76
34,2,2010-08-11T16:35:06.594000,241,721.0,1.79178,109.02413,229.06654,2.64738,5.04326,78
34,2,2010-08-11T16:35:06.594000,242,722.0,1.79786,109.25482,229.34955,2.62409,5.04171,76
34,2,2010-08-11T16:35:06.594000,243,723.0,1.81082,108.9248,229.32684,2.63743,5.04086,78
34,2,2010-08-11T16:35:06.594000,244,724.0,1.79601,108.86588,229.29683,2.64567,5.0413,76
34,2,2010-08-11T16:35:06.594000,245,725.0,1.79459,108.90125,229.09182,2.64079,5.04165,76
34,2,2010-08-11T16:35:06.594000,246,726.0,1.80213,108.77465,229.10394,2.65721,5.04058,76
34,2,2010-08-11T16:35:06.594000,247,727.0,1.80349,109.1959,229.05133,2.63484,5.04532,76
34,2,2010-08-11T16:35:06.594000,248,728.0,1.79669,109.15008,229.1213,2.63205,5.04764,76
34,2,2010-08-11T16:35:06.594000,249,729.0,1.7947,109.28243,229.30223,2.63619,5.04299,77
34,2,2010-08-11T16:35:06.594000,250,730.0,1.78977,109.20998,229.02911,2.64479,5.04903,77
34,2,2010-08-11T16:35:06.594000,251,731.0,1.80974,109.16352,229.33663,2.65061,5.04164,76
34,2,2010-08-11T16:35:06.594000,252,732.0,1.80315,109.27045,229.08238,2.66463,5.04616,77
34,2,2010-08-11T16:35:06.594000,253,733.0,1.78224,109.11624,229.33167,2.65773,5.04009,77
34,2,2010-08-11T16:35:06.594000,254,734.0,1.8111,109.10167,229.226,2.6484,5.04338,76
34,2,2010-08-11T16:35:06.594000,255,735.0,1.80595,109.06962,229.34087,2.64121,5.04484,76
34,2,2010-08-11T16:35:06.594000,256,736.0,1.82573,109.33286,229.3358,2.6284,5.05156,76
34,2,2010-08-11T16:35:06.594000,257,737.0,1.78829,109.13276,229.08567,2.6766,5.03822,78
34,2,2010-08-11T16:35:06.594000,258,738.0,1.78565,109.10216,229.32627,2.64377,5.04688,76
34,2,2010-08-11T16:35:06.594000,259,739.0,1.79655,109.01474,229.21597,2.65966,5.0391,78
34,2,2010-08-11T16:35:06.594000,260,740.0,1.80783,108.95726,229.22141,2.66571,5.04483,76
34,2,2010-08-11T16:35:06.594000,261,741.0,1.82787,108.99588,229.3702,2.62993,5.05038,76
34,2,2010-08-11T16:35:06.594000,262,742.0,1.80082,108.88053,229.29377,2.63578,5.05344,76
34,2,2010-08-11T16:35:06.594000,263,743.0,1.79517,108.80606,229.06927,2.62027,5.04475,76
34,2,2010-08-11T16:35:06.594000,264,744.0,1.78859,109.03522,229.01584,2.67156,5.04214,78
34,2,2010-08-11T16:35:06.594000,265,745.0,1.7966,109.09908,229.36199,2.64364,5.05241,76
34,2,2010-08-11T16:35:06.594000,266,746.0,1.79169,109.20731,229.16674,2.63568,5.04418,77
34,2,2010-08-11T16:35:06.594000,267,747.0,1.79263,109.12806,229.24707,2.67469,5.03974,77
34,2,2010-08-11T16:35:06.594000,268,748.0,1.81722,109.16845,229.34109,2.63552,5.06967,76
34,2,2010-08-11T16:35:06.594000,269,749.0,1.78593,109.08548,229.19492,2.63207,5.04749,76
34,2,2010-08-11T16:35:06.594000,270,750.0,1.79411,109.08565,229.04225,2.63397,5.04189,76
34,2,2010-08-11T16:35:06.594000,271,751.0,1.81497,109.04096,229.21855,2.66069,5.04717,77
34,2,2010-08-11T16:35:06.594000,272,752.0,1.79178,109.15817,229.10457,2.63671,5.0415,77
34,2,2010-08-11T16:35:06.594000,273,753.0,1.80632,109.0718,229.30672,2.63888,5.04329,77
34,2,2010-08-11T16:35:06.594000,274,754.0,1.81187,109.13519,229.25347,2.65378,5.04178,77
